# trigger efficiency based on HyCal module
G886 0.99328
G887 0.99366
G888 0.99648
G889 0.9947
G890 0.99497
G891 0.99229
G892 0.99356
G893 0.99671
G894 0.99394
G895 0.9946
G896 0.99368
G897 0.99585
G898 0.99476
G899 0.99481
G900 0.0
W1 0.99455
W2 0.99637
W3 0.99388
W4 0.9916
W5 0.99547
W6 0.99419
W7 0.99587
W8 0.99583
W9 0.99502
W10 0.99375
W11 0.99342
W12 0.99347
W13 0.9939
W14 0.99561
W15 0.99295
W16 0.99356
W17 0.99493
W18 0.99392
W19 0.99437
W20 0.99379
W21 0.99479
W22 0.99528
W23 0.99561
W24 0.99376
W25 0.99421
W26 0.99448
W27 0.99839
W28 0.99407
W29 0.99298
W30 0.9937
W31 0.99584
W32 0.99574
W33 0.99659
W34 0.9948
W35 0.99494
W36 0.99387
W37 0.99483
W38 0.97528
W39 0.99495
W40 0.99423
W41 0.99432
W42 0.99631
W43 0.9967
W44 0.99236
W45 0.99297
W46 0.99461
W47 0.93775
W48 0.99594
W49 0.99493
W50 0.99415
W51 0.99228
W52 0.99506
W53 0.99499
W54 0.9944
W55 0.9939
W56 0.99448
W57 0.99446
W58 0.99501
W59 0.99544
W60 0.99327
W61 0.9939
W62 0.99467
W63 0.99608
W64 0.99606
W65 0.99571
W66 0.99557
W67 0.9951
W68 0.99547
W69 0.99503
W70 0.99582
W71 0.99339
W72 0.99452
W73 0.99668
W74 0.99355
W75 0.99369
W76 0.99432
W77 0.99364
W78 0.99499
W79 0.99305
W80 0.99395
W81 0.99378
W82 0.99411
W83 0.99495
W84 0.99188
W85 0.9942
W86 0.99846
W87 0.99546
W88 0.996
W89 0.99694
W90 0.99666
W91 0.99611
W92 0.99562
W93 0.99365
W94 0.99266
W95 0.99497
W96 0.99613
W97 0.99312
W98 0.99368
W99 0.99389
W100 0.99335
W101 0.99344
W102 0.99599
W103 0.99592
W104 0.99554
W105 0.99589
W106 0.99493
W107 0.99613
W108 0.99538
W109 0.9921
W110 0.99678
W111 0.90231
W112 0.98158
W113 0.99622
W114 0.99277
W115 0.99417
W116 0.99564
W117 0.99492
W118 0.99502
W119 0.99441
W120 0.99364
W121 0.99529
W122 0.99617
W123 0.99432
W124 0.99373
W125 0.9949
W126 0.9943
W127 0.99291
W128 0.99425
W129 0.99255
W130 0.99612
W131 0.9952
W132 0.99571
W133 0.99354
W134 0.99388
W135 0.99465
W136 0.99504
W137 0.99623
W138 0.99499
W139 0.9943
W140 0.99503
W141 0.99542
W142 0.99438
W143 0.99452
W144 0.99576
W145 0.99517
W146 0.99544
W147 0.99582
W148 0.9959
W149 0.99648
W150 0.99549
W151 0.99628
W152 0.99626
W153 0.99474
W154 0.99435
W155 0.9938
W156 0.99429
W157 0.99359
W158 0.9957
W159 0.99455
W160 0.99604
W161 0.99423
W162 0.99405
W163 0.99234
W164 0.99445
W165 0.99414
W166 0.99519
W167 0.99506
W168 0.99561
W169 0.9939
W170 0.99467
W171 0.99496
W172 0.99431
W173 0.99552
W174 0.99467
W175 0.99537
W176 0.99601
W177 0.99479
W178 0.99534
W179 0.99608
W180 0.9961
W181 0.99456
W182 0.99486
W183 0.99339
W184 0.99711
W185 0.99391
W186 0.99527
W187 0.99471
W188 0.99512
W189 0.99614
W190 0.99432
W191 0.99448
W192 0.99571
W193 0.99379
W194 0.99735
W195 0.99475
W196 0.99548
W197 0.99539
W198 0.99355
W199 0.99605
W200 0.9945
W201 0.99539
W202 0.9932
W203 0.995
W204 0.99465
W205 0.9958
W206 0.9957
W207 0.99458
W208 0.99619
W209 0.9955
W210 0.99506
W211 0.99442
W212 0.99497
W213 0.99345
W214 0.99542
W215 0.99585
W216 0.99476
W217 0.99518
W218 0.99508
W219 0.99592
W220 0.99482
W221 0.99609
W222 0.99363
W223 0.99462
W224 0.99473
W225 0.99523
W226 0.9952
W227 0.99292
W228 0.99444
W229 0.99647
W230 0.97486
W231 0.99605
W232 0.99428
W233 0.99432
W234 0.99597
W235 0.9955
W236 0.9951
W237 0.99544
W238 0.99515
W239 0.9949
W240 0.99515
W241 0.99542
W242 0.99526
W243 0.99626
W244 0.99679
W245 0.99392
W246 0.9952
W247 0.99601
W248 0.99405
W249 0.99387
W250 0.99352
W251 0.99503
W252 0.99467
W253 0.99487
W254 0.9936
W255 0.99215
W256 0.97627
W257 0.99716
W258 0.99572
W259 0.99567
W260 0.99508
W261 0.99473
W262 0.98937
W263 0.99531
W264 0.99075
W265 0.99599
W266 0.99585
W267 0.99574
W268 0.99501
W269 0.99606
W270 0.99496
W271 0.9954
W272 0.99405
W273 0.99598
W274 0.99648
W275 0.9948
W276 0.99446
W277 0.99592
W278 0.99423
W279 0.99549
W280 0.99544
W281 0.99642
W282 0.99608
W283 0.99717
W284 0.99591
W285 0.9925
W286 0.99539
W287 0.99416
W288 0.9962
W289 0.99496
W290 0.994
W291 0.99369
W292 0.99462
W293 0.99507
W294 0.99465
W295 0.99667
W296 0.99607
W297 0.99527
W298 0.99517
W299 0.99523
W300 0.99395
W301 0.99437
W302 0.99509
W303 0.99438
W304 0.99398
W305 0.99511
W306 0.99574
W307 0.99521
W308 0.99688
W309 0.99404
W310 0.99245
W311 0.9953
W312 0.99376
W313 0.99798
W314 0.99472
W315 0.99456
W316 0.99551
W317 0.99574
W318 0.99664
W319 0.99301
W320 0.99578
W321 0.99571
W322 0.99781
W323 0.99537
W324 0.99541
W325 0.99511
W326 0.99651
W327 0.99453
W328 0.99537
W329 0.99448
W330 0.99529
W331 0.99551
W332 0.99696
W333 0.9963
W334 0.99565
W335 0.99358
W336 0.99616
W337 0.99599
W338 0.99604
W339 0.99361
W340 0.99562
W341 0.99473
W342 0.99504
W343 0.98628
W344 0.99555
W345 0.99638
W346 0.99521
W347 0.99452
W348 0.99358
W349 0.99562
W350 0.99518
W351 0.99618
W352 0.9951
W353 0.99397
W354 0.99445
W355 0.99524
W356 0.99443
W357 0.994
W358 0.99455
W359 0.99437
W360 0.99423
W361 0.99631
W362 0.9958
W363 0.99317
W364 0.99474
W365 0.9946
W366 0.99612
W367 0.99473
W368 0.99594
W369 0.99668
W370 0.99626
W371 0.99686
W372 0.99629
W373 0.99556
W374 0.9951
W375 0.98912
W376 0.99558
W377 0.9953
W378 0.9954
W379 0.99632
W380 0.99548
W381 0.99562
W382 0.99587
W383 0.99346
W384 0.99619
W385 0.99593
W386 0.99619
W387 0.99455
W388 0.99457
W389 0.99676
W390 0.99547
W391 0.99488
W392 0.99365
W393 0.99498
W394 0.99718
W395 0.99643
W396 0.99657
W397 0.99671
W398 0.9936
W399 0.99603
W400 0.99353
W401 0.99662
W402 0.99443
W403 0.99261
W404 0.99542
W405 0.99397
W406 0.99669
W407 0.9933
W408 0.99619
W409 0.99605
W410 0.99511
W411 0.99469
W412 0.99491
W413 0.99578
W414 0.99505
W415 0.99602
W416 0.99432
W417 0.9953
W418 0.99574
W419 0.99574
W420 0.99579
W421 0.99714
W422 0.99532
W423 0.9953
W424 0.99498
W425 0.99319
W426 0.99457
W427 0.9955
W428 0.99581
W429 0.99598
W430 0.994
W431 0.99467
W432 0.99481
W433 0.99509
W434 0.99459
W435 0.9943
W436 0.99174
W437 0.99387
W438 0.99622
W439 0.99585
W440 0.99506
W441 0.9951
W442 0.99441
W443 0.99593
W444 0.96354
W445 0.99585
W446 0.99493
W447 0.9951
W448 0.99668
W449 0.99504
W450 0.99528
W451 0.99451
W452 0.99538
W453 0.99559
W454 0.9952
W455 0.99596
W456 0.99527
W457 0.99664
W458 0.99536
W459 0.99366
W460 0.99554
W461 0.99447
W462 0.94848
W463 0.99605
W464 0.99567
W465 0.99413
W466 0.99512
W467 0.99481
W468 0.99579
W469 0.98666
W470 0.99317
W471 0.99473
W472 0.99526
W473 0.99473
W474 0.99536
W475 0.99468
W476 0.99567
W477 0.99345
W478 0.99548
W479 0.9956
W480 0.99317
W481 0.99583
W482 0.99585
W483 0.99461
W484 0.9956
W485 0.99536
W486 0.99532
W487 0.99564
W488 0.99379
W489 0.99549
W490 0.99516
W491 0.9966
W492 0.99664
W493 0.99591
W494 0.99721
W495 0.99531
W496 0.99537
W497 0.99603
W498 0.99637
W499 0.99612
W500 0.98234
W501 0.99615
W502 0.99514
W503 0.99506
W504 0.99454
W505 0.99601
W506 0.99599
W507 0.99417
W508 0.99601
W509 0.99577
W510 0.99537
W511 0.99549
W512 0.99513
W513 0.99406
W514 0.99525
W515 0.99437
W516 0.99655
W517 0.99393
W518 0.99422
W519 0.994
W520 0.99498
W521 0.99518
W522 0.99454
W523 0.99661
W524 0.99494
W525 0.99404
W526 0.99289
W527 0.99567
W528 0.9963
W529 0.99675
W530 0.9951
W531 0.99413
W532 0.9963
W533 0.99506
W534 0.99484
W535 0.9942
W536 0.99571
W537 0.99467
W538 0.99343
W539 0.99626
W540 0.99563
W541 0.99464
W542 0.99408
W543 0.99505
W544 0.99641
W545 0.99523
W546 0.99392
W547 0.99432
W548 0.9945
W549 0.99431
W550 0.99474
W551 0.99511
W552 0.99383
W553 0.99431
W554 0.99438
W555 0.99321
W556 0.99455
W557 0.99445
W558 0.99489
W559 0.99459
W560 0.99436
W563 0.99516
W564 0.99456
W565 0.99666
W566 0.99473
W567 0.9953
W568 0.99375
W569 0.99586
W570 0.99477
W571 0.99152
W572 0.99413
W573 0.99308
W574 0.99487
W575 0.99567
W576 0.99343
W577 0.99521
W578 0.99442
W579 0.99477
W580 0.99472
W581 0.99386
W582 0.99418
W583 0.99619
W584 0.99549
W585 0.99439
W586 0.99412
W587 0.99435
W588 0.99427
W589 0.99359
W590 0.99465
W591 0.99527
W592 0.99547
W593 0.99369
W594 0.99657
W597 0.99329
W598 0.99611
W599 0.99577
W600 0.99512
W601 0.9941
W602 0.99462
W603 0.99615
W604 0.99485
W605 0.9957
W606 0.99206
W607 0.9952
W608 0.99524
W609 0.99342
W610 0.9924
W611 0.99512
W612 0.99497
W613 0.99352
W614 0.99484
W615 0.99575
W616 0.99631
W617 0.99576
W618 0.99516
W619 0.99497
W620 0.99449
W621 0.99544
W622 0.99561
W623 0.99605
W624 0.99603
W625 0.99491
W626 0.99498
W627 0.99507
W628 0.99491
W629 0.99497
W630 0.99434
W631 0.99589
W632 0.99367
W633 0.99556
W634 0.99544
W635 0.99586
W636 0.99477
W637 0.99482
W638 0.99365
W639 0.99546
W640 0.99502
W641 0.9951
W642 0.99557
W643 0.99387
W644 0.99532
W645 0.99536
W646 0.99646
W647 0.99525
W648 0.99546
W649 0.99432
W650 0.99552
W651 0.99611
W652 0.99673
W653 0.9946
W654 0.99372
W655 0.99424
W656 0.99514
W657 0.99442
W658 0.99274
W659 0.99351
W660 0.99543
W661 0.99551
W662 0.99563
W663 0.994
W664 0.99376
W665 0.99479
W666 0.995
W667 0.99492
W668 0.9924
W669 0.99445
W670 0.99524
W671 0.99525
W672 0.99404
W673 0.99457
W674 0.99654
W675 0.99583
W676 0.99532
W677 0.99532
W678 0.9947
W679 0.99463
W680 0.99483
W681 0.99532
W682 0.99476
W683 0.99464
W684 0.99501
W685 0.99462
W686 0.99515
W687 0.99433
W688 0.99397
W689 0.99357
W690 0.99394
W691 0.99547
W692 0.99506
W693 0.9957
W694 0.99514
W695 0.99479
W696 0.99422
W697 0.9941
W698 0.99482
W699 0.99506
W700 0.99629
W701 0.99561
W702 0.99264
W703 0.99326
W704 0.99352
W705 0.99626
W706 0.99509
W707 0.99557
W708 0.99421
W709 0.99593
W710 0.99298
W711 0.99542
W712 0.99417
W713 0.9941
W714 0.99466
W715 0.99458
W716 0.99298
W717 0.99444
W718 0.99659
W719 0.99446
W720 0.99297
W721 0.99507
W722 0.99571
W723 0.99638
W724 0.99367
W725 0.99643
W726 0.99508
W727 0.99507
W728 0.99413
W729 0.99494
W730 0.99342
W731 0.99453
W732 0.99479
W733 0.99488
W734 0.99494
W735 0.99338
W736 0.99513
W737 0.99553
W738 0.99393
W739 0.9946
W740 0.99356
W741 0.99505
W742 0.99509
W743 0.99569
W744 0.99503
W745 0.99513
W746 0.99533
W747 0.99594
W748 0.9961
W749 0.99317
W750 0.9905
W751 0.99601
W752 0.99511
W753 0.99366
W754 0.99192
W755 0.99546
W756 0.99529
W757 0.99629
W758 0.9932
W759 0.99265
W760 0.99347
W761 0.99527
W762 0.99203
W763 0.99258
W764 0.99375
W765 0.99411
W766 0.99752
W767 0.99094
W768 0.99656
W769 0.99446
W770 0.99554
W771 0.99442
W772 0.99557
W773 0.99662
W774 0.99625
W775 0.9932
W776 0.99572
W777 0.99395
W778 0.9941
W779 0.99603
W780 0.99526
W781 0.99565
W782 0.99463
W783 0.99454
W784 0.99598
W785 0.9947
W786 0.99568
W787 0.99537
W788 0.995
W789 0.99428
W790 0.99482
W791 0.99414
W792 0.99367
W793 0.99453
W794 0.99543
W795 0.99403
W796 0.99323
W797 0.99365
W798 0.99637
W799 0.99423
W800 0.99525
W801 0.99037
W802 0.99461
W803 0.99512
W804 0.99548
W805 0.99394
W806 0.99447
W807 0.99533
W808 0.99557
W809 0.99515
W810 0.99492
W811 0.9949
W812 0.99457
W813 0.99527
W814 0.99596
W815 0.99537
W816 0.99409
W817 0.99504
W818 0.995
W819 0.99598
W820 0.99412
W821 0.99544
W822 0.99546
W823 0.9945
W824 0.0
W825 0.99508
W826 0.99519
W827 0.9957
W828 0.99497
W829 0.99599
W830 0.99545
W831 0.99406
W832 0.99395
W833 0.99535
W834 0.99562
W835 0.0
W836 0.99477
W837 0.99615
W838 0.99494
W839 0.99662
W840 0.9957
W841 0.99484
W842 0.99449
W843 0.99446
W844 0.99652
W845 0.9956
W846 0.99455
W847 0.99427
W848 0.9949
W849 0.99296
W850 0.99527
W851 0.9955
W852 0.99557
W853 0.99537
W854 0.99334
W855 0.99608
W856 0.99758
W857 0.99379
W858 0.99247
W859 0.99295
W860 0.99586
W861 0.99557
W862 0.99573
W863 0.99567
W864 0.99494
W865 0.99557
W866 0.99592
W867 0.99433
W868 0.995
W869 0.99342
W870 0.99504
W871 0.99575
W872 0.99451
W873 0.99476
W874 0.995
W875 0.9964
W876 0.99581
W877 0.99603
W878 0.99585
W879 0.99582
W880 0.9966
W881 0.99631
W882 0.99514
W883 0.99338
W884 0.99542
W885 0.99377
W886 0.99634
W887 0.99506
W888 0.99528
W889 0.99438
W890 0.99387
W891 0.0
W892 0.99456
W893 0.99539
W894 0.99436
W895 0.99402
W896 0.99413
W897 0.99544
W898 0.99582
W899 0.9954
W900 0.99304
W901 0.99541
W902 0.99555
W903 0.99699
W904 0.99367
W905 0.99383
W906 0.9954
W907 0.99465
W908 0.99446
W909 0.99509
W910 0.99304
W911 0.99458
W912 0.99436
W913 0.99617
W914 0.99687
W915 0.99949
W916 0.99766
W917 0.9975
W918 0.99772
W919 0.99596
W920 0.99637
W921 0.99677
W922 0.99458
W923 0.99516
W924 0.99483
W925 0.9926
W926 0.99347
W927 0.99507
W928 0.9969
W929 0.99384
W930 0.99358
W931 0.99493
W932 0.99409
W933 0.99524
W934 0.99637
W935 0.99575
W936 0.98861
W937 0.99784
W938 0.99435
W939 0.99255
W940 0.99259
W941 0.99481
W942 0.99376
W943 0.99526
W944 0.99478
W945 0.99307
W946 0.99471
W947 0.99534
W948 0.99294
W949 0.99364
W950 0.99473
W951 0.99527
W952 0.99498
W953 0.99457
W954 0.99389
W955 0.9949
W956 0.99616
W957 0.99596
W958 0.99321
W959 0.99464
W960 0.99446
W961 0.99568
W962 0.9944
W963 0.99521
W964 0.99479
W965 0.99462
W966 0.99548
W967 0.99541
W968 0.99291
W969 0.99362
W970 0.99414
W971 0.99479
W972 0.99351
W973 0.99388
W974 0.9948
W975 0.9945
W976 0.99409
W977 0.99398
W978 0.99431
W979 0.99624
W980 0.99561
W981 0.99453
W982 0.99405
W983 0.99471
W984 0.9956
W985 0.99139
W986 0.99776
W987 0.99485
W988 0.99495
W989 0.99622
W990 0.99452
W991 0.99411
W992 0.99419
W993 0.99579
W994 0.99601
W995 0.99518
W996 0.99487
W997 0.99448
W998 0.99609
W999 0.99661
W1000 0.9955
W1001 0.99518
W1002 0.99412
W1003 0.99428
W1004 0.9955
W1005 0.99509
W1006 0.99466
W1007 0.99554
W1008 0.99552
W1009 0.99397
W1010 0.99617
W1011 0.99399
W1012 0.99406
W1013 0.99508
W1014 0.99536
W1015 0.99363
W1016 0.99449
W1017 0.99543
W1018 0.99587
W1019 0.99552
W1020 0.99379
W1021 0.99644
W1022 0.99259
W1023 0.99705
W1024 0.99568
W1025 0.99486
W1026 0.9961
W1027 0.99507
W1028 0.99475
W1029 0.99534
W1030 0.9962
W1031 0.99613
W1032 0.99536
W1033 0.9955
W1034 0.99491
W1035 0.99592
W1036 0.9964
W1037 0.99472
W1038 0.99352
W1039 0.99427
W1040 0.99476
W1041 0.99543
W1042 0.9955
W1043 0.99322
W1044 0.99487
W1045 0.99389
W1046 0.99652
W1047 0.99465
W1048 0.9957
W1049 0.995
W1050 0.99497
W1051 0.99599
W1052 0.99612
W1053 0.99381
W1054 0.99548
W1055 0.99522
W1056 0.99481
W1057 0.99406
W1058 0.99477
W1059 0.99545
W1060 0.99508
W1061 0.99443
W1062 0.99496
W1063 0.99258
W1064 0.99672
W1065 0.99424
W1066 0.99411
W1067 0.99457
W1068 0.99713
W1069 0.99561
W1070 0.99622
W1071 0.99587
W1072 0.99393
W1073 0.99463
W1074 0.9972
W1075 0.99586
W1076 0.99552
W1077 0.99455
W1078 0.99616
W1079 0.99432
W1080 0.99473
W1081 0.99348
W1082 0.99445
W1083 0.99506
W1084 0.99701
W1085 0.99534
W1086 0.99509
W1087 0.99418
W1088 0.99424
W1089 0.99593
W1090 0.99412
W1091 0.99466
W1092 0.99509
W1093 0.9944
W1094 0.99458
W1095 0.99552
W1096 0.99563
W1097 0.99406
W1098 0.99522
W1099 0.99521
W1100 0.99499
W1101 0.99497
W1102 0.99608
W1103 0.99309
W1104 0.99576
W1105 0.99262
W1106 0.99414
W1107 0.9949
W1108 0.9956
W1109 0.99552
W1110 0.99542
W1111 0.99412
W1112 0.99513
W1113 0.99364
W1114 0.99512
W1115 0.99267
W1116 0.99476
W1117 0.9955
W1118 0.99525
W1119 0.99515
W1120 0.99516
W1121 0.99587
W1122 0.99668
W1123 0.99508
W1124 0.99594
W1125 0.99456
W1126 0.99258
W1127 0.99291
W1128 0.9952
W1129 0.99524
W1130 0.99686
W1131 0.99529
W1132 0.99338
W1133 0.9951
W1134 0.9961
W1135 0.99316
W1136 0.99421
W1137 0.99477
W1138 0.99478
W1139 0.99733
W1140 0.99648
W1141 0.99373
W1142 0.99354
W1143 0.9953
W1144 0.99528
W1145 0.99474
W1146 0.99258
W1147 0.99216
W1148 0.99375
W1149 0.99646
W1150 0.9961
W1151 0.99511
W1152 0.99661
W1153 0.99515
W1154 0.99463
W1155 0.99472
W1156 0.99591
