# The coordinates for the HyCal is a left-handed Cartesian frame               #
#==============================================================================#
#       front view          |               side view                          #
#           +Y              |                                                  #
# -X        O       +X      |  Beam(-Z)    O(HyCal PbWO4 Surface)  PMTs(+Z)    #
#           -Y              |                                                  #
#==============================================================================#
#   name      type  size_x  size_y  size_z           x           y           z #
#==============================================================================#
    W259     PbWO4   20.77   20.75     180      72.695     197.125           0
    W260     PbWO4   20.77   20.75     180      93.465     197.125           0
    W261     PbWO4   20.77   20.75     180     114.235     197.125           0
    W262     PbWO4   20.77   20.75     180     135.005     197.125           0
    W263     PbWO4   20.77   20.75     180     155.775     197.125           0
    W264     PbWO4   20.77   20.75     180     176.545     197.125           0
    W265     PbWO4   20.77   20.75     180     197.315     197.125           0
    W266     PbWO4   20.77   20.75     180     218.085     197.125           0
    W267     PbWO4   20.77   20.75     180     238.855     197.125           0
    W268     PbWO4   20.77   20.75     180     259.625     197.125           0
    W269     PbWO4   20.77   20.75     180     280.395     197.125           0
    W270     PbWO4   20.77   20.75     180     301.165     197.125           0
    W271     PbWO4   20.77   20.75     180     321.935     197.125           0
    W272     PbWO4   20.77   20.75     180     342.705     197.125           0
    W273     PbWO4   20.77   20.75     180    -342.705     176.375           0
    W274     PbWO4   20.77   20.75     180    -321.935     176.375           0
    W275     PbWO4   20.77   20.75     180    -301.165     176.375           0
    W276     PbWO4   20.77   20.75     180    -280.395     176.375           0
    W277     PbWO4   20.77   20.75     180    -259.625     176.375           0
    W278     PbWO4   20.77   20.75     180    -238.855     176.375           0
    W279     PbWO4   20.77   20.75     180    -218.085     176.375           0
    W280     PbWO4   20.77   20.75     180    -197.315     176.375           0
    W281     PbWO4   20.77   20.75     180    -176.545     176.375           0
    W282     PbWO4   20.77   20.75     180    -155.775     176.375           0
    W283     PbWO4   20.77   20.75     180    -135.005     176.375           0
    W284     PbWO4   20.77   20.75     180    -114.235     176.375           0
    W285     PbWO4   20.77   20.75     180     -93.465     176.375           0
    W286     PbWO4   20.77   20.75     180     -72.695     176.375           0
    W287     PbWO4   20.77   20.75     180     -51.925     176.375           0
    W288     PbWO4   20.77   20.75     180     -31.155     176.375           0
    W289     PbWO4   20.77   20.75     180     -10.385     176.375           0
    W290     PbWO4   20.77   20.75     180      10.385     176.375           0
    W291     PbWO4   20.77   20.75     180      31.155     176.375           0
    W292     PbWO4   20.77   20.75     180      51.925     176.375           0
    W293     PbWO4   20.77   20.75     180      72.695     176.375           0
    W294     PbWO4   20.77   20.75     180      93.465     176.375           0
    W295     PbWO4   20.77   20.75     180     114.235     176.375           0
    W296     PbWO4   20.77   20.75     180     135.005     176.375           0
    W297     PbWO4   20.77   20.75     180     155.775     176.375           0
    W298     PbWO4   20.77   20.75     180     176.545     176.375           0
    W299     PbWO4   20.77   20.75     180     197.315     176.375           0
    W300     PbWO4   20.77   20.75     180     218.085     176.375           0
    W301     PbWO4   20.77   20.75     180     238.855     176.375           0
    W302     PbWO4   20.77   20.75     180     259.625     176.375           0
    W303     PbWO4   20.77   20.75     180     280.395     176.375           0
    W304     PbWO4   20.77   20.75     180     301.165     176.375           0
    W305     PbWO4   20.77   20.75     180     321.935     176.375           0
    W306     PbWO4   20.77   20.75     180     342.705     176.375           0
    W307     PbWO4   20.77   20.75     180    -342.705     155.625           0
    W308     PbWO4   20.77   20.75     180    -321.935     155.625           0
    W309     PbWO4   20.77   20.75     180    -301.165     155.625           0
    W310     PbWO4   20.77   20.75     180    -280.395     155.625           0
    W311     PbWO4   20.77   20.75     180    -259.625     155.625           0
    W312     PbWO4   20.77   20.75     180    -238.855     155.625           0
    W313     PbWO4   20.77   20.75     180    -218.085     155.625           0
    W314     PbWO4   20.77   20.75     180    -197.315     155.625           0
    W315     PbWO4   20.77   20.75     180    -176.545     155.625           0
    W316     PbWO4   20.77   20.75     180    -155.775     155.625           0
    W317     PbWO4   20.77   20.75     180    -135.005     155.625           0
    W318     PbWO4   20.77   20.75     180    -114.235     155.625           0
    W319     PbWO4   20.77   20.75     180     -93.465     155.625           0
    W320     PbWO4   20.77   20.75     180     -72.695     155.625           0
    W321     PbWO4   20.77   20.75     180     -51.925     155.625           0
    W322     PbWO4   20.77   20.75     180     -31.155     155.625           0
    W323     PbWO4   20.77   20.75     180     -10.385     155.625           0
    W324     PbWO4   20.77   20.75     180      10.385     155.625           0
    W325     PbWO4   20.77   20.75     180      31.155     155.625           0
    W326     PbWO4   20.77   20.75     180      51.925     155.625           0
    W327     PbWO4   20.77   20.75     180      72.695     155.625           0
    W328     PbWO4   20.77   20.75     180      93.465     155.625           0
    W329     PbWO4   20.77   20.75     180     114.235     155.625           0
    W330     PbWO4   20.77   20.75     180     135.005     155.625           0
    W331     PbWO4   20.77   20.75     180     155.775     155.625           0
    W332     PbWO4   20.77   20.75     180     176.545     155.625           0
    W333     PbWO4   20.77   20.75     180     197.315     155.625           0
    W334     PbWO4   20.77   20.75     180     218.085     155.625           0
    W335     PbWO4   20.77   20.75     180     238.855     155.625           0
    W336     PbWO4   20.77   20.75     180     259.625     155.625           0
    W337     PbWO4   20.77   20.75     180     280.395     155.625           0
    W338     PbWO4   20.77   20.75     180     301.165     155.625           0
    W339     PbWO4   20.77   20.75     180     321.935     155.625           0
    W340     PbWO4   20.77   20.75     180     342.705     155.625           0
    W341     PbWO4   20.77   20.75     180    -342.705     134.875           0
    W342     PbWO4   20.77   20.75     180    -321.935     134.875           0
    W343     PbWO4   20.77   20.75     180    -301.165     134.875           0
    W344     PbWO4   20.77   20.75     180    -280.395     134.875           0
    W345     PbWO4   20.77   20.75     180    -259.625     134.875           0
    W346     PbWO4   20.77   20.75     180    -238.855     134.875           0
    W347     PbWO4   20.77   20.75     180    -218.085     134.875           0
    W348     PbWO4   20.77   20.75     180    -197.315     134.875           0
    W349     PbWO4   20.77   20.75     180    -176.545     134.875           0
    W350     PbWO4   20.77   20.75     180    -155.775     134.875           0
    W351     PbWO4   20.77   20.75     180    -135.005     134.875           0
    W352     PbWO4   20.77   20.75     180    -114.235     134.875           0
    W353     PbWO4   20.77   20.75     180     -93.465     134.875           0
    W354     PbWO4   20.77   20.75     180     -72.695     134.875           0
    W355     PbWO4   20.77   20.75     180     -51.925     134.875           0
    W356     PbWO4   20.77   20.75     180     -31.155     134.875           0
    W357     PbWO4   20.77   20.75     180     -10.385     134.875           0
    W358     PbWO4   20.77   20.75     180      10.385     134.875           0
    W359     PbWO4   20.77   20.75     180      31.155     134.875           0
    W360     PbWO4   20.77   20.75     180      51.925     134.875           0
    W361     PbWO4   20.77   20.75     180      72.695     134.875           0
    W362     PbWO4   20.77   20.75     180      93.465     134.875           0
    W363     PbWO4   20.77   20.75     180     114.235     134.875           0
    W364     PbWO4   20.77   20.75     180     135.005     134.875           0
    W365     PbWO4   20.77   20.75     180     155.775     134.875           0
    W366     PbWO4   20.77   20.75     180     176.545     134.875           0
    W367     PbWO4   20.77   20.75     180     197.315     134.875           0
    W368     PbWO4   20.77   20.75     180     218.085     134.875           0
    W369     PbWO4   20.77   20.75     180     238.855     134.875           0
    W370     PbWO4   20.77   20.75     180     259.625     134.875           0
    W371     PbWO4   20.77   20.75     180     280.395     134.875           0
    W372     PbWO4   20.77   20.75     180     301.165     134.875           0
    W373     PbWO4   20.77   20.75     180     321.935     134.875           0
    W374     PbWO4   20.77   20.75     180     342.705     134.875           0
    W375     PbWO4   20.77   20.75     180    -342.705     114.125           0
    W376     PbWO4   20.77   20.75     180    -321.935     114.125           0
    W377     PbWO4   20.77   20.75     180    -301.165     114.125           0
    W378     PbWO4   20.77   20.75     180    -280.395     114.125           0
    W379     PbWO4   20.77   20.75     180    -259.625     114.125           0
    W380     PbWO4   20.77   20.75     180    -238.855     114.125           0
    W381     PbWO4   20.77   20.75     180    -218.085     114.125           0
    W382     PbWO4   20.77   20.75     180    -197.315     114.125           0
    W383     PbWO4   20.77   20.75     180    -176.545     114.125           0
    W384     PbWO4   20.77   20.75     180    -155.775     114.125           0
    W385     PbWO4   20.77   20.75     180    -135.005     114.125           0
    W386     PbWO4   20.77   20.75     180    -114.235     114.125           0
    W387     PbWO4   20.77   20.75     180     -93.465     114.125           0
    W388     PbWO4   20.77   20.75     180     -72.695     114.125           0
    W389     PbWO4   20.77   20.75     180     -51.925     114.125           0
    W390     PbWO4   20.77   20.75     180     -31.155     114.125           0
    W391     PbWO4   20.77   20.75     180     -10.385     114.125           0
    W392     PbWO4   20.77   20.75     180      10.385     114.125           0
    W393     PbWO4   20.77   20.75     180      31.155     114.125           0
    W394     PbWO4   20.77   20.75     180      51.925     114.125           0
    W395     PbWO4   20.77   20.75     180      72.695     114.125           0
    W396     PbWO4   20.77   20.75     180      93.465     114.125           0
    W397     PbWO4   20.77   20.75     180     114.235     114.125           0
    W398     PbWO4   20.77   20.75     180     135.005     114.125           0
    W399     PbWO4   20.77   20.75     180     155.775     114.125           0
    W400     PbWO4   20.77   20.75     180     176.545     114.125           0
    W401     PbWO4   20.77   20.75     180     197.315     114.125           0
    W402     PbWO4   20.77   20.75     180     218.085     114.125           0
    W403     PbWO4   20.77   20.75     180     238.855     114.125           0
    W404     PbWO4   20.77   20.75     180     259.625     114.125           0
    W405     PbWO4   20.77   20.75     180     280.395     114.125           0
    W406     PbWO4   20.77   20.75     180     301.165     114.125           0
    W407     PbWO4   20.77   20.75     180     321.935     114.125           0
    W408     PbWO4   20.77   20.75     180     342.705     114.125           0
    W409     PbWO4   20.77   20.75     180    -342.705      93.375           0
    W410     PbWO4   20.77   20.75     180    -321.935      93.375           0
    W411     PbWO4   20.77   20.75     180    -301.165      93.375           0
    W412     PbWO4   20.77   20.75     180    -280.395      93.375           0
    W413     PbWO4   20.77   20.75     180    -259.625      93.375           0
    W414     PbWO4   20.77   20.75     180    -238.855      93.375           0
    W415     PbWO4   20.77   20.75     180    -218.085      93.375           0
    W416     PbWO4   20.77   20.75     180    -197.315      93.375           0
    W417     PbWO4   20.77   20.75     180    -176.545      93.375           0
    W418     PbWO4   20.77   20.75     180    -155.775      93.375           0
    W419     PbWO4   20.77   20.75     180    -135.005      93.375           0
    W420     PbWO4   20.77   20.75     180    -114.235      93.375           0
    W421     PbWO4   20.77   20.75     180     -93.465      93.375           0
    W422     PbWO4   20.77   20.75     180     -72.695      93.375           0
    W423     PbWO4   20.77   20.75     180     -51.925      93.375           0
    W424     PbWO4   20.77   20.75     180     -31.155      93.375           0
    W425     PbWO4   20.77   20.75     180     -10.385      93.375           0
    W426     PbWO4   20.77   20.75     180      10.385      93.375           0
    W427     PbWO4   20.77   20.75     180      31.155      93.375           0
    W428     PbWO4   20.77   20.75     180      51.925      93.375           0
    W429     PbWO4   20.77   20.75     180      72.695      93.375           0
    W430     PbWO4   20.77   20.75     180      93.465      93.375           0
    W431     PbWO4   20.77   20.75     180     114.235      93.375           0
    W432     PbWO4   20.77   20.75     180     135.005      93.375           0
    W433     PbWO4   20.77   20.75     180     155.775      93.375           0
    W434     PbWO4   20.77   20.75     180     176.545      93.375           0
    W435     PbWO4   20.77   20.75     180     197.315      93.375           0
    W436     PbWO4   20.77   20.75     180     218.085      93.375           0
    W437     PbWO4   20.77   20.75     180     238.855      93.375           0
    W438     PbWO4   20.77   20.75     180     259.625      93.375           0
    W439     PbWO4   20.77   20.75     180     280.395      93.375           0
    W440     PbWO4   20.77   20.75     180     301.165      93.375           0
    W441     PbWO4   20.77   20.75     180     321.935      93.375           0
    W442     PbWO4   20.77   20.75     180     342.705      93.375           0
    W443     PbWO4   20.77   20.75     180    -342.705      72.625           0
    W444     PbWO4   20.77   20.75     180    -321.935      72.625           0
    W445     PbWO4   20.77   20.75     180    -301.165      72.625           0
    W446     PbWO4   20.77   20.75     180    -280.395      72.625           0
    W447     PbWO4   20.77   20.75     180    -259.625      72.625           0
    W448     PbWO4   20.77   20.75     180    -238.855      72.625           0
    W449     PbWO4   20.77   20.75     180    -218.085      72.625           0
    W450     PbWO4   20.77   20.75     180    -197.315      72.625           0
    W451     PbWO4   20.77   20.75     180    -176.545      72.625           0
    W452     PbWO4   20.77   20.75     180    -155.775      72.625           0
    W453     PbWO4   20.77   20.75     180    -135.005      72.625           0
    W454     PbWO4   20.77   20.75     180    -114.235      72.625           0
    W455     PbWO4   20.77   20.75     180     -93.465      72.625           0
    W456     PbWO4   20.77   20.75     180     -72.695      72.625           0
    W457     PbWO4   20.77   20.75     180     -51.925      72.625           0
    W458     PbWO4   20.77   20.75     180     -31.155      72.625           0
    W459     PbWO4   20.77   20.75     180     -10.385      72.625           0
    W460     PbWO4   20.77   20.75     180      10.385      72.625           0
    W461     PbWO4   20.77   20.75     180      31.155      72.625           0
    W462     PbWO4   20.77   20.75     180      51.925      72.625           0
    W463     PbWO4   20.77   20.75     180      72.695      72.625           0
    W464     PbWO4   20.77   20.75     180      93.465      72.625           0
    W465     PbWO4   20.77   20.75     180     114.235      72.625           0
    W466     PbWO4   20.77   20.75     180     135.005      72.625           0
    W467     PbWO4   20.77   20.75     180     155.775      72.625           0
    W468     PbWO4   20.77   20.75     180     176.545      72.625           0
    W469     PbWO4   20.77   20.75     180     197.315      72.625           0
    W470     PbWO4   20.77   20.75     180     218.085      72.625           0
    W471     PbWO4   20.77   20.75     180     238.855      72.625           0
    W472     PbWO4   20.77   20.75     180     259.625      72.625           0
    W473     PbWO4   20.77   20.75     180     280.395      72.625           0
    W474     PbWO4   20.77   20.75     180     301.165      72.625           0
    W475     PbWO4   20.77   20.75     180     321.935      72.625           0
    W476     PbWO4   20.77   20.75     180     342.705      72.625           0
    W477     PbWO4   20.77   20.75     180    -342.705      51.875           0
    W478     PbWO4   20.77   20.75     180    -321.935      51.875           0
    W479     PbWO4   20.77   20.75     180    -301.165      51.875           0
    W480     PbWO4   20.77   20.75     180    -280.395      51.875           0
    W481     PbWO4   20.77   20.75     180    -259.625      51.875           0
    W482     PbWO4   20.77   20.75     180    -238.855      51.875           0
    W483     PbWO4   20.77   20.75     180    -218.085      51.875           0
    W484     PbWO4   20.77   20.75     180    -197.315      51.875           0
    W485     PbWO4   20.77   20.75     180    -176.545      51.875           0
    W486     PbWO4   20.77   20.75     180    -155.775      51.875           0
    W487     PbWO4   20.77   20.75     180    -135.005      51.875           0
    W488     PbWO4   20.77   20.75     180    -114.235      51.875           0
    W489     PbWO4   20.77   20.75     180     -93.465      51.875           0
    W490     PbWO4   20.77   20.75     180     -72.695      51.875           0
    W491     PbWO4   20.77   20.75     180     -51.925      51.875           0
    W492     PbWO4   20.77   20.75     180     -31.155      51.875           0
    W493     PbWO4   20.77   20.75     180     -10.385      51.875           0
    W494     PbWO4   20.77   20.75     180      10.385      51.875           0
    W495     PbWO4   20.77   20.75     180      31.155      51.875           0
    W496     PbWO4   20.77   20.75     180      51.925      51.875           0
    W497     PbWO4   20.77   20.75     180      72.695      51.875           0
    W498     PbWO4   20.77   20.75     180      93.465      51.875           0
    W499     PbWO4   20.77   20.75     180     114.235      51.875           0
    W500     PbWO4   20.77   20.75     180     135.005      51.875           0
    W501     PbWO4   20.77   20.75     180     155.775      51.875           0
    W502     PbWO4   20.77   20.75     180     176.545      51.875           0
    W503     PbWO4   20.77   20.75     180     197.315      51.875           0
    W504     PbWO4   20.77   20.75     180     218.085      51.875           0
    W505     PbWO4   20.77   20.75     180     238.855      51.875           0
    W506     PbWO4   20.77   20.75     180     259.625      51.875           0
    W507     PbWO4   20.77   20.75     180     280.395      51.875           0
    W508     PbWO4   20.77   20.75     180     301.165      51.875           0
    W509     PbWO4   20.77   20.75     180     321.935      51.875           0
    W510     PbWO4   20.77   20.75     180     342.705      51.875           0
    W511     PbWO4   20.77   20.75     180    -342.705      31.125           0
    W512     PbWO4   20.77   20.75     180    -321.935      31.125           0
    W513     PbWO4   20.77   20.75     180    -301.165      31.125           0
    W514     PbWO4   20.77   20.75     180    -280.395      31.125           0
    W515     PbWO4   20.77   20.75     180    -259.625      31.125           0
    W516     PbWO4   20.77   20.75     180    -238.855      31.125           0
    W517     PbWO4   20.77   20.75     180    -218.085      31.125           0
    W518     PbWO4   20.77   20.75     180    -197.315      31.125           0
    W519     PbWO4   20.77   20.75     180    -176.545      31.125           0
    W520     PbWO4   20.77   20.75     180    -155.775      31.125           0
    W521     PbWO4   20.77   20.75     180    -135.005      31.125           0
    W522     PbWO4   20.77   20.75     180    -114.235      31.125           0
    W523     PbWO4   20.77   20.75     180     -93.465      31.125           0
    W524     PbWO4   20.77   20.75     180     -72.695      31.125           0
    W525     PbWO4   20.77   20.75     180     -51.925      31.125           0
    W526     PbWO4   20.77   20.75     180     -31.155      31.125           0
    W527     PbWO4   20.77   20.75     180     -10.385      31.125           0
    W528     PbWO4   20.77   20.75     180      10.385      31.125           0
    W529     PbWO4   20.77   20.75     180      31.155      31.125           0
    W530     PbWO4   20.77   20.75     180      51.925      31.125           0
    W531     PbWO4   20.77   20.75     180      72.695      31.125           0
    W532     PbWO4   20.77   20.75     180      93.465      31.125           0
    W533     PbWO4   20.77   20.75     180     114.235      31.125           0
    W534     PbWO4   20.77   20.75     180     135.005      31.125           0
    W535     PbWO4   20.77   20.75     180     155.775      31.125           0
    W536     PbWO4   20.77   20.75     180     176.545      31.125           0
    W537     PbWO4   20.77   20.75     180     197.315      31.125           0
    W538     PbWO4   20.77   20.75     180     218.085      31.125           0
    W539     PbWO4   20.77   20.75     180     238.855      31.125           0
    W540     PbWO4   20.77   20.75     180     259.625      31.125           0
    W541     PbWO4   20.77   20.75     180     280.395      31.125           0
    W542     PbWO4   20.77   20.75     180     301.165      31.125           0
    W543     PbWO4   20.77   20.75     180     321.935      31.125           0
    W544     PbWO4   20.77   20.75     180     342.705      31.125           0
    W545     PbWO4   20.77   20.75     180    -342.705      10.375           0
    W546     PbWO4   20.77   20.75     180    -321.935      10.375           0
    W547     PbWO4   20.77   20.75     180    -301.165      10.375           0
    W548     PbWO4   20.77   20.75     180    -280.395      10.375           0
    W549     PbWO4   20.77   20.75     180    -259.625      10.375           0
    W550     PbWO4   20.77   20.75     180    -238.855      10.375           0
    W551     PbWO4   20.77   20.75     180    -218.085      10.375           0
    W552     PbWO4   20.77   20.75     180    -197.315      10.375           0
    W553     PbWO4   20.77   20.75     180    -176.545      10.375           0
    W554     PbWO4   20.77   20.75     180    -155.775      10.375           0
    W555     PbWO4   20.77   20.75     180    -135.005      10.375           0
    W556     PbWO4   20.77   20.75     180    -114.235      10.375           0
    W557     PbWO4   20.77   20.75     180     -93.465      10.375           0
    W558     PbWO4   20.77   20.75     180     -72.695      10.375           0
    W559     PbWO4   20.77   20.75     180     -51.925      10.375           0
    W560     PbWO4   20.77   20.75     180     -31.155      10.375           0
    W563     PbWO4   20.77   20.75     180      31.155      10.375           0
    W564     PbWO4   20.77   20.75     180      51.925      10.375           0
    W565     PbWO4   20.77   20.75     180      72.695      10.375           0
    W566     PbWO4   20.77   20.75     180      93.465      10.375           0
    W567     PbWO4   20.77   20.75     180     114.235      10.375           0
    W568     PbWO4   20.77   20.75     180     135.005      10.375           0
    W569     PbWO4   20.77   20.75     180     155.775      10.375           0
    W570     PbWO4   20.77   20.75     180     176.545      10.375           0
    W571     PbWO4   20.77   20.75     180     197.315      10.375           0
    W572     PbWO4   20.77   20.75     180     218.085      10.375           0
    W573     PbWO4   20.77   20.75     180     238.855      10.375           0
    W574     PbWO4   20.77   20.75     180     259.625      10.375           0
    W575     PbWO4   20.77   20.75     180     280.395      10.375           0
    W576     PbWO4   20.77   20.75     180     301.165      10.375           0
    W577     PbWO4   20.77   20.75     180     321.935      10.375           0
    W578     PbWO4   20.77   20.75     180     342.705      10.375           0
    W579     PbWO4   20.77   20.75     180    -342.705     -10.375           0
    W580     PbWO4   20.77   20.75     180    -321.935     -10.375           0
    W581     PbWO4   20.77   20.75     180    -301.165     -10.375           0
    W582     PbWO4   20.77   20.75     180    -280.395     -10.375           0
    W583     PbWO4   20.77   20.75     180    -259.625     -10.375           0
    W584     PbWO4   20.77   20.75     180    -238.855     -10.375           0
    W585     PbWO4   20.77   20.75     180    -218.085     -10.375           0
    W586     PbWO4   20.77   20.75     180    -197.315     -10.375           0
    W587     PbWO4   20.77   20.75     180    -176.545     -10.375           0
    W588     PbWO4   20.77   20.75     180    -155.775     -10.375           0
    W589     PbWO4   20.77   20.75     180    -135.005     -10.375           0
    W590     PbWO4   20.77   20.75     180    -114.235     -10.375           0
    W591     PbWO4   20.77   20.75     180     -93.465     -10.375           0
    W592     PbWO4   20.77   20.75     180     -72.695     -10.375           0
    W593     PbWO4   20.77   20.75     180     -51.925     -10.375           0
    W594     PbWO4   20.77   20.75     180     -31.155     -10.375           0
    W597     PbWO4   20.77   20.75     180      31.155     -10.375           0
    W598     PbWO4   20.77   20.75     180      51.925     -10.375           0
    W599     PbWO4   20.77   20.75     180      72.695     -10.375           0
    W600     PbWO4   20.77   20.75     180      93.465     -10.375           0
    W601     PbWO4   20.77   20.75     180     114.235     -10.375           0
    W602     PbWO4   20.77   20.75     180     135.005     -10.375           0
    W603     PbWO4   20.77   20.75     180     155.775     -10.375           0
    W604     PbWO4   20.77   20.75     180     176.545     -10.375           0
    W605     PbWO4   20.77   20.75     180     197.315     -10.375           0
    W606     PbWO4   20.77   20.75     180     218.085     -10.375           0
    W607     PbWO4   20.77   20.75     180     238.855     -10.375           0
    W608     PbWO4   20.77   20.75     180     259.625     -10.375           0
    W609     PbWO4   20.77   20.75     180     280.395     -10.375           0
    W610     PbWO4   20.77   20.75     180     301.165     -10.375           0
    W611     PbWO4   20.77   20.75     180     321.935     -10.375           0
    W612     PbWO4   20.77   20.75     180     342.705     -10.375           0
    W613     PbWO4   20.77   20.75     180    -342.705     -31.125           0
    W614     PbWO4   20.77   20.75     180    -321.935     -31.125           0
    W615     PbWO4   20.77   20.75     180    -301.165     -31.125           0
    W616     PbWO4   20.77   20.75     180    -280.395     -31.125           0
    W617     PbWO4   20.77   20.75     180    -259.625     -31.125           0
    W618     PbWO4   20.77   20.75     180    -238.855     -31.125           0
    W619     PbWO4   20.77   20.75     180    -218.085     -31.125           0
    W620     PbWO4   20.77   20.75     180    -197.315     -31.125           0
    W621     PbWO4   20.77   20.75     180    -176.545     -31.125           0
    W622     PbWO4   20.77   20.75     180    -155.775     -31.125           0
    W623     PbWO4   20.77   20.75     180    -135.005     -31.125           0
    W624     PbWO4   20.77   20.75     180    -114.235     -31.125           0
    W625     PbWO4   20.77   20.75     180     -93.465     -31.125           0
    W626     PbWO4   20.77   20.75     180     -72.695     -31.125           0
    W627     PbWO4   20.77   20.75     180     -51.925     -31.125           0
    W628     PbWO4   20.77   20.75     180     -31.155     -31.125           0
    W629     PbWO4   20.77   20.75     180     -10.385     -31.125           0
    W630     PbWO4   20.77   20.75     180      10.385     -31.125           0
    W631     PbWO4   20.77   20.75     180      31.155     -31.125           0
    W632     PbWO4   20.77   20.75     180      51.925     -31.125           0
    W633     PbWO4   20.77   20.75     180      72.695     -31.125           0
    W634     PbWO4   20.77   20.75     180      93.465     -31.125           0
    W635     PbWO4   20.77   20.75     180     114.235     -31.125           0
    W636     PbWO4   20.77   20.75     180     135.005     -31.125           0
    W637     PbWO4   20.77   20.75     180     155.775     -31.125           0
    W638     PbWO4   20.77   20.75     180     176.545     -31.125           0
    W639     PbWO4   20.77   20.75     180     197.315     -31.125           0
    W640     PbWO4   20.77   20.75     180     218.085     -31.125           0
    W641     PbWO4   20.77   20.75     180     238.855     -31.125           0
    W642     PbWO4   20.77   20.75     180     259.625     -31.125           0
    W643     PbWO4   20.77   20.75     180     280.395     -31.125           0
    W644     PbWO4   20.77   20.75     180     301.165     -31.125           0
    W645     PbWO4   20.77   20.75     180     321.935     -31.125           0
    W646     PbWO4   20.77   20.75     180     342.705     -31.125           0
    W647     PbWO4   20.77   20.75     180    -342.705     -51.875           0
    W648     PbWO4   20.77   20.75     180    -321.935     -51.875           0
    W649     PbWO4   20.77   20.75     180    -301.165     -51.875           0
    W650     PbWO4   20.77   20.75     180    -280.395     -51.875           0
    W651     PbWO4   20.77   20.75     180    -259.625     -51.875           0
    W652     PbWO4   20.77   20.75     180    -238.855     -51.875           0
    W653     PbWO4   20.77   20.75     180    -218.085     -51.875           0
    W654     PbWO4   20.77   20.75     180    -197.315     -51.875           0
    W655     PbWO4   20.77   20.75     180    -176.545     -51.875           0
    W656     PbWO4   20.77   20.75     180    -155.775     -51.875           0
    W657     PbWO4   20.77   20.75     180    -135.005     -51.875           0
    W658     PbWO4   20.77   20.75     180    -114.235     -51.875           0
    W659     PbWO4   20.77   20.75     180     -93.465     -51.875           0
    W660     PbWO4   20.77   20.75     180     -72.695     -51.875           0
    W661     PbWO4   20.77   20.75     180     -51.925     -51.875           0
    W662     PbWO4   20.77   20.75     180     -31.155     -51.875           0
    W663     PbWO4   20.77   20.75     180     -10.385     -51.875           0
    W664     PbWO4   20.77   20.75     180      10.385     -51.875           0
    W665     PbWO4   20.77   20.75     180      31.155     -51.875           0
    W666     PbWO4   20.77   20.75     180      51.925     -51.875           0
    W667     PbWO4   20.77   20.75     180      72.695     -51.875           0
    W668     PbWO4   20.77   20.75     180      93.465     -51.875           0
    W669     PbWO4   20.77   20.75     180     114.235     -51.875           0
    W670     PbWO4   20.77   20.75     180     135.005     -51.875           0
    W671     PbWO4   20.77   20.75     180     155.775     -51.875           0
    W672     PbWO4   20.77   20.75     180     176.545     -51.875           0
    W673     PbWO4   20.77   20.75     180     197.315     -51.875           0
    W674     PbWO4   20.77   20.75     180     218.085     -51.875           0
    W675     PbWO4   20.77   20.75     180     238.855     -51.875           0
    W676     PbWO4   20.77   20.75     180     259.625     -51.875           0
    W677     PbWO4   20.77   20.75     180     280.395     -51.875           0
    W678     PbWO4   20.77   20.75     180     301.165     -51.875           0
    W679     PbWO4   20.77   20.75     180     321.935     -51.875           0
    W680     PbWO4   20.77   20.75     180     342.705     -51.875           0
    W681     PbWO4   20.77   20.75     180    -342.705     -72.625           0
    W682     PbWO4   20.77   20.75     180    -321.935     -72.625           0
    W683     PbWO4   20.77   20.75     180    -301.165     -72.625           0
    W684     PbWO4   20.77   20.75     180    -280.395     -72.625           0
    W685     PbWO4   20.77   20.75     180    -259.625     -72.625           0
    W686     PbWO4   20.77   20.75     180    -238.855     -72.625           0
    W687     PbWO4   20.77   20.75     180    -218.085     -72.625           0
    W688     PbWO4   20.77   20.75     180    -197.315     -72.625           0
    W689     PbWO4   20.77   20.75     180    -176.545     -72.625           0
    W690     PbWO4   20.77   20.75     180    -155.775     -72.625           0
    W691     PbWO4   20.77   20.75     180    -135.005     -72.625           0
    W692     PbWO4   20.77   20.75     180    -114.235     -72.625           0
    W693     PbWO4   20.77   20.75     180     -93.465     -72.625           0
    W694     PbWO4   20.77   20.75     180     -72.695     -72.625           0
    W695     PbWO4   20.77   20.75     180     -51.925     -72.625           0
    W696     PbWO4   20.77   20.75     180     -31.155     -72.625           0
    W697     PbWO4   20.77   20.75     180     -10.385     -72.625           0
    W698     PbWO4   20.77   20.75     180      10.385     -72.625           0
    W699     PbWO4   20.77   20.75     180      31.155     -72.625           0
    W700     PbWO4   20.77   20.75     180      51.925     -72.625           0
    W701     PbWO4   20.77   20.75     180      72.695     -72.625           0
    W702     PbWO4   20.77   20.75     180      93.465     -72.625           0
    W703     PbWO4   20.77   20.75     180     114.235     -72.625           0
    W704     PbWO4   20.77   20.75     180     135.005     -72.625           0
    W705     PbWO4   20.77   20.75     180     155.775     -72.625           0
    W706     PbWO4   20.77   20.75     180     176.545     -72.625           0
    W707     PbWO4   20.77   20.75     180     197.315     -72.625           0
    W708     PbWO4   20.77   20.75     180     218.085     -72.625           0
    W709     PbWO4   20.77   20.75     180     238.855     -72.625           0
    W710     PbWO4   20.77   20.75     180     259.625     -72.625           0
    W711     PbWO4   20.77   20.75     180     280.395     -72.625           0
